person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_int_rate_decimal,interest_earned,actual_profit
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,0.0768,383.99999999999994,383.99999999999994
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,0.1446,3181.2000000000003,3181.2000000000003
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,0.1183,295.75,295.75
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,0.13470000000000001,2694.0000000000005,-20000.0
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,0.1149,2298.0,2298.0
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,10.99,0,0.01,N,2,0.1099,109.89999999999999,109.89999999999999
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,0.0603,904.5,904.5
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,0.1635,4087.5,-25000.0
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,10.99,1,0.34,Y,4,0.1099,2747.5,-25000.0
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,0.0729,1822.5000000000002,-25000.0
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,0.11359999999999999,2840.0,-25000.0
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,0.1025,2562.5,2562.5
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,0.1112,2780.0,2780.0
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,0.1292,3230.0000000000005,3230.0000000000005
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,0.1864,3355.2000000000003,3355.2000000000003
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,0.0751,2102.8,2102.8
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,0.16699999999999998,667.9999999999999,-4000.0
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,0.1114,233.94,233.94
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,0.183,4575.0,4575.0
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,0.10619999999999999,2654.9999999999995,2654.9999999999995
24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,0.1199,1678.6000000000001,1678.6000000000001
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,0.09630000000000001,1155.6000000000001,1155.6000000000001
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,0.1825,1825.0,-10000.0
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,0.1099,659.4,-6000.0
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,0.1484,3710.0,3710.0
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,0.147,3675.0,-25000.0
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,0.1602,4005.0,-25000.0
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,0.1537,3842.5,-25000.0
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,0.1099,2747.5,2747.5
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,0.079,489.8,-6200.0
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,0.1099,2747.5,2747.5
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,0.1148,2410.8,2410.8
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,0.1426,2852.0,2852.0
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,0.08,800.0,800.0
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0.11259999999999999,1120.37,1120.37
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,0.1099,491.8025,-4475.0
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,0.1632,4080.0000000000005,-25000.0
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,0.1793,4482.5,-25000.0
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,0.11359999999999999,2840.0,2840.0
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,0.1496,3740.0000000000005,-25000.0
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,0.1343,3357.5,3357.5
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,0.12689999999999999,3172.4999999999995,3172.4999999999995
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,0.1273,3182.5,3182.5
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,0.1521,3802.5000000000005,3802.5000000000005
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0.1268,221.9,221.9
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,0.19039999999999999,4760.0,-25000.0
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,0.1595,3987.5,-25000.0
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0.08900000000000001,231.40000000000003,231.40000000000003
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0.079,632.0,632.0
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,0.1099,1978.2,1978.2
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,0.1199,2517.9,2517.9
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,0.1398,559.2,-4000.0
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,0.1099,505.53999999999996,-4600.0
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,0.1558,3895.0,-25000.0
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,0.1099,2747.5,-25000.0
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,0.1496,3740.0000000000005,-25000.0
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,0.1531,267.925,267.925
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,0.1565,3912.5,-25000.0
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,0.0933,2332.5,2332.5
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,0.13470000000000001,484.9200000000001,-3600.0
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,0.1036,2590.0,2590.0
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,0.1677,4192.5,-25000.0
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,0.1459,3647.5,-25000.0
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,0.1191,416.84999999999997,416.84999999999997
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,0.08380000000000001,603.3600000000001,603.3600000000001
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,0.1059,953.0999999999999,953.0999999999999
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,0.1427,1255.76,1255.76
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,0.1253,1503.6,1503.6
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,0.16,4000.0,-25000.0
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0.11710000000000001,1171.0,1171.0
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,0.11539999999999999,366.395,-3175.0
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,0.1568,3920.0,-25000.0
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0.1059,158.85,158.85
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,0.1261,3152.4999999999995,-25000.0
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,0.1099,2747.5,2747.5
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,0.0849,237.72,-2800.0
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,0.1727,5181.0,-30000.0
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,0.08900000000000001,1602.0000000000002,1602.0000000000002
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0.11109999999999999,1111.0,1111.0
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,0.1459,3647.5,-25000.0
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,0.1242,1614.6000000000001,1614.6000000000001
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,0.1099,2747.5,-25000.0
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,0.157,3925.0,3925.0
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,0.1253,313.25,-2500.0
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,0.1649,824.5,-5000.0
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0.07490000000000001,1498.0000000000002,1498.0000000000002
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,0.1496,3740.0000000000005,-25000.0
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,0.1273,3182.5,3182.5
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,0.1065,2662.5,2662.5
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,0.1074,2685.0,2685.0
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,0.0999,2497.5,2497.5
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,0.1533,3832.5,-25000.0
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,0.0729,72.9,72.9
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,0.1505,3762.5,-25000.0
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,0.1075,2687.5,2687.5
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,0.1602,4005.0,4005.0
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,0.1149,2872.5,2872.5
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,0.1253,2506.0,2506.0
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0.13570000000000002,1628.4,1628.4
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,0.1114,1559.6,1559.6
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,0.12869999999999998,3120.9749999999995,3120.9749999999995
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,0.1158,2316.0,2316.0
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,0.1112,200.16,200.16
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0.1065,3727.5,3727.5
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,0.10369999999999999,2592.4999999999995,2592.4999999999995
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,0.0639,210.87,-3300.0
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,0.1607,4017.5000000000005,4017.5000000000005
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,0.10619999999999999,2654.9999999999995,2654.9999999999995
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,0.1809,578.88,-3200.0
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,0.11359999999999999,2840.0,2840.0
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,0.1253,3132.5,3132.5
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,0.0999,2497.5,2497.5
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,0.1036,2590.0,2590.0
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0.0599,575.04,575.04
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,0.1562,3748.8,-24000.0
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0.10369999999999999,2073.9999999999995,2073.9999999999995
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,0.1974,4935.0,4935.0
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0.0691,1382.0,1382.0
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,0.079,474.0,-6000.0
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0.1306,297.115,297.115
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,0.0639,127.8,127.8
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,0.1493,3732.4999999999995,-25000.0
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,0.1284,719.04,-5600.0
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,0.1714,621.3249999999999,-3625.0
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,0.07139999999999999,392.69999999999993,-5500.0
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,0.08900000000000001,2225.0000000000005,2225.0000000000005
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,0.1242,248.4,248.4
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,0.1268,3170.0,3170.0
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,0.1103,2757.5,2757.5
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,0.079,2370.0,2370.0
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0.1065,3727.5,3727.5
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,0.1186,2965.0,2965.0
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,0.0894,446.99999999999994,-5000.0
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,0.09630000000000001,421.31250000000006,-4375.0
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,0.1422,3519.45,-24750.0
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,0.0933,2309.1749999999997,-24750.0
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,0.13849999999999998,3393.2499999999995,3393.2499999999995
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0.1065,213.0,213.0
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,0.11460000000000001,2807.7000000000003,2807.7000000000003
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0.0766,2681.0,2681.0
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,0.1677,2012.3999999999999,2012.3999999999999
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0.09630000000000001,1155.6000000000001,1155.6000000000001
26,160000,RENT,6.0,PERSONAL,C,25000,12.23,0,0.16,Y,4,0.1223,3057.5,3057.5
25,125800,MORTGAGE,0.0,MEDICAL,D,10000,14.09,1,0.07,N,4,0.1409,1409.0,-10000.0
25,54000,RENT,2.0,PERSONAL,C,24250,13.98,1,0.45,N,4,0.1398,3390.15,-24250.0
23,62500,RENT,1.0,EDUCATION,B,24250,10.62,1,0.39,N,4,0.10619999999999999,2575.35,-24250.0
25,68400,RENT,9.0,PERSONAL,E,24250,17.56,1,0.35,N,4,0.17559999999999998,4258.299999999999,-24250.0
26,56045,RENT,1.0,MEDICAL,D,24250,14.96,1,0.37,N,2,0.1496,3627.8,-24250.0
22,74000,RENT,7.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.33,Y,2,0.1565,3795.125,-24250.0
24,65453,RENT,9.0,MEDICAL,D,24250,15.7,1,0.31,N,2,0.157,3807.25,-24250.0
24,89908,RENT,1.0,VENTURE,B,24250,12.53,0,0.27,N,3,0.1253,3038.525,3038.525
26,78000,RENT,0.0,HOMEIMPROVEMENT,E,24250,17.56,1,0.31,Y,3,0.17559999999999998,4258.299999999999,-24250.0
23,100000,RENT,0.0,PERSONAL,C,24250,12.87,0,0.24,Y,2,0.12869999999999998,3120.9749999999995,3120.9749999999995
23,103000,RENT,6.0,PERSONAL,D,24250,15.7,0,0.24,N,2,0.157,3807.25,3807.25
25,160000,MORTGAGE,2.0,EDUCATION,A,9000,10.99,0,0.06,N,3,0.1099,989.1,989.1
25,160000,OWN,5.0,VENTURE,B,15000,11.14,0,0.09,N,4,0.1114,1671.0,1671.0
24,160000,MORTGAGE,3.0,VENTURE,D,20000,16.0,0,0.13,N,3,0.16,3200.0,3200.0
23,160000,MORTGAGE,2.0,EDUCATION,D,25000,15.65,0,0.16,Y,2,0.1565,3912.5,3912.5
26,160000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,13750,10.99,0,0.09,N,4,0.1099,1511.125,1511.125
21,160000,MORTGAGE,3.0,VENTURE,D,15250,15.31,0,0.1,Y,4,0.1531,2334.775,2334.775
25,160000,MORTGAGE,3.0,VENTURE,C,20000,13.47,0,0.13,Y,2,0.13470000000000001,2694.0000000000005,2694.0000000000005
22,16800,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4750,13.85,1,0.28,Y,2,0.13849999999999998,657.8749999999999,-4750.0
25,111996,RENT,9.0,PERSONAL,D,24250,10.99,0,0.22,N,3,0.1099,2665.075,2665.075
21,16800,MORTGAGE,0.0,VENTURE,B,6000,10.39,1,0.36,N,4,0.1039,623.4000000000001,-6000.0
25,115200,RENT,0.0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,0.11359999999999999,2754.7999999999997,2754.7999999999997
23,144000,RENT,0.0,EDUCATION,B,24250,11.83,0,0.17,N,3,0.1183,2868.775,2868.775
23,287000,RENT,3.0,EDUCATION,B,24250,12.53,0,0.08,N,3,0.1253,3038.525,3038.525
22,108000,RENT,1.0,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,0.1496,3612.84,-24150.0
22,43000,RENT,7.0,DEBTCONSOLIDATION,C,24000,13.85,1,0.56,Y,3,0.13849999999999998,3323.9999999999995,-24000.0
23,47004,RENT,1.0,VENTURE,B,24000,11.58,1,0.51,N,4,0.1158,2779.2,-24000.0
24,48000,RENT,4.0,VENTURE,D,24000,16.29,1,0.5,Y,2,0.1629,3909.6,-24000.0
26,48000,RENT,4.0,MEDICAL,A,24000,10.99,1,0.5,N,3,0.1099,2637.6,-24000.0
21,44964,RENT,2.0,EDUCATION,D,24000,16.29,1,0.53,Y,2,0.1629,3909.6,-24000.0
24,47000,RENT,3.0,PERSONAL,F,24000,17.8,1,0.51,N,2,0.17800000000000002,4272.000000000001,-24000.0
22,17400,MORTGAGE,6.0,VENTURE,B,1000,11.36,0,0.06,N,2,0.11359999999999999,113.6,113.6
22,49000,RENT,2.0,MEDICAL,E,24000,17.56,1,0.49,N,4,0.17559999999999998,4214.4,-24000.0
26,60000,RENT,0.0,PERSONAL,A,24000,7.9,1,0.4,N,4,0.079,1896.0,-24000.0
25,60000,RENT,3.0,PERSONAL,B,24000,10.99,1,0.4,N,4,0.1099,2637.6,-24000.0
22,60000,RENT,0.0,PERSONAL,A,24000,7.29,1,0.4,N,3,0.0729,1749.6000000000001,-24000.0
21,60000,RENT,5.0,MEDICAL,B,24000,10.75,1,0.4,N,2,0.1075,2580.0,-24000.0
26,62004,RENT,9.0,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,0.079,1896.0,-24000.0
22,62400,RENT,3.0,EDUCATION,D,24000,14.84,1,0.38,N,2,0.1484,3561.6,-24000.0
26,65000,RENT,10.0,DEBTCONSOLIDATION,A,24000,10.99,1,0.37,N,2,0.1099,2637.6,-24000.0
22,17760,MORTGAGE,6.0,EDUCATION,C,4975,10.99,1,0.28,Y,3,0.1099,546.7524999999999,-4975.0
23,59000,RENT,5.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.41,Y,2,0.19690000000000002,4725.6,-24000.0
23,66000,RENT,6.0,VENTURE,A,24000,10.99,1,0.36,N,4,0.1099,2637.6,-24000.0
24,60000,RENT,0.0,VENTURE,D,24000,14.96,1,0.4,N,4,0.1496,3590.4,-24000.0
25,66143,RENT,9.0,EDUCATION,A,24000,6.99,1,0.36,N,3,0.0699,1677.6000000000001,-24000.0
22,62250,RENT,3.0,PERSONAL,E,24000,16.45,1,0.39,Y,4,0.16449999999999998,3947.9999999999995,-24000.0
24,70000,RENT,8.0,EDUCATION,B,24000,10.99,1,0.34,N,4,0.1099,2637.6,-24000.0
23,74000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,0.1099,2637.6,-24000.0
22,18000,OWN,3.0,PERSONAL,A,3000,7.9,1,0.17,N,4,0.079,237.0,-3000.0
22,75000,RENT,6.0,EDUCATION,B,24000,12.69,1,0.32,N,4,0.12689999999999999,3045.5999999999995,-24000.0
24,75000,RENT,9.0,MEDICAL,B,24000,10.37,1,0.32,N,3,0.10369999999999999,2488.7999999999997,-24000.0
24,75000,RENT,7.0,HOMEIMPROVEMENT,C,24000,10.99,1,0.32,N,3,0.1099,2637.6,-24000.0
26,69000,RENT,0.0,DEBTCONSOLIDATION,F,24000,15.83,1,0.35,N,3,0.1583,3799.2,-24000.0
23,78000,RENT,4.0,PERSONAL,C,24000,13.92,1,0.31,N,3,0.1392,3340.7999999999997,-24000.0
24,80000,RENT,2.0,MEDICAL,B,24000,10.25,0,0.3,N,2,0.1025,2460.0,2460.0
22,18000,OWN,1.0,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,0.07490000000000001,262.15000000000003,-3500.0
23,18000,OWN,3.0,EDUCATION,A,4000,5.99,1,0.22,N,2,0.0599,239.6,-4000.0
23,74700,RENT,6.0,PERSONAL,D,24000,12.92,1,0.32,N,2,0.1292,3100.8,-24000.0
26,88596,RENT,3.0,PERSONAL,B,24000,11.58,0,0.27,N,3,0.1158,2779.2,2779.2
25,95000,RENT,4.0,EDUCATION,A,24000,8.9,0,0.25,N,2,0.08900000000000001,2136.0000000000005,2136.0000000000005
22,83000,RENT,6.0,DEBTCONSOLIDATION,E,24000,19.69,1,0.29,N,3,0.19690000000000002,4725.6,-24000.0
25,95000,RENT,9.0,VENTURE,A,24000,6.54,0,0.25,N,4,0.0654,1569.6,1569.6
21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,0.1454,712.46,-4900.0
26,100000,RENT,5.0,PERSONAL,C,24000,12.73,0,0.24,N,4,0.1273,3055.2,3055.2
24,110000,RENT,7.0,VENTURE,D,24000,15.62,0,0.22,N,4,0.1562,3748.8,3748.8
24,18000,OWN,0.0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,0.0654,408.75,-6250.0
22,98000,RENT,7.0,DEBTCONSOLIDATION,F,24000,10.99,1,0.24,Y,2,0.1099,2637.6,-24000.0
26,103872,RENT,6.0,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,0.2003,4807.2,-24000.0
22,120000,RENT,4.0,EDUCATION,B,24000,9.91,0,0.2,N,4,0.09910000000000001,2378.4,2378.4
24,120000,RENT,1.0,VENTURE,B,24000,12.69,0,0.2,N,4,0.12689999999999999,3045.5999999999995,3045.5999999999995
26,108000,RENT,9.0,EDUCATION,G,24000,20.16,1,0.22,N,3,0.2016,4838.4,-24000.0
24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0,0.19,Y,4,0.1649,3957.6,3957.6
23,18000,MORTGAGE,1.0,MEDICAL,D,2500,15.95,1,0.14,N,2,0.1595,398.75,-2500.0
24,130000,RENT,7.0,DEBTCONSOLIDATION,B,24000,11.49,0,0.18,N,3,0.1149,2757.6,2757.6
25,135000,RENT,8.0,PERSONAL,B,24000,10.99,0,0.18,N,2,0.1099,2637.6,2637.6
24,135000,RENT,4.0,HOMEIMPROVEMENT,C,24000,13.79,0,0.18,N,2,0.1379,3309.6,3309.6
23,114750,RENT,2.0,MEDICAL,G,24000,20.03,1,0.18,Y,3,0.2003,4807.2,-24000.0
23,150000,RENT,0.0,EDUCATION,A,24000,7.49,0,0.16,N,4,0.07490000000000001,1797.6000000000001,1797.6000000000001
23,138000,RENT,7.0,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,0.16,3840.0,-24000.0
24,18000,OWN,6.0,PERSONAL,A,13000,7.88,1,0.72,N,3,0.0788,1024.3999999999999,-13000.0
21,18000,OWN,0.0,VENTURE,B,6250,10.62,1,0.35,N,4,0.10619999999999999,663.7499999999999,-6250.0
26,155000,RENT,7.0,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,0.1099,2637.6,2637.6
26,148000,RENT,1.0,EDUCATION,F,24000,18.3,1,0.16,N,2,0.183,4392.0,-24000.0
26,170000,RENT,3.0,DEBTCONSOLIDATION,C,24000,10.99,0,0.14,Y,2,0.1099,2637.6,2637.6
21,18000,OWN,1.0,PERSONAL,B,2500,11.36,0,0.14,N,3,0.11359999999999999,284.0,284.0
24,43896,RENT,8.0,HOMEIMPROVEMENT,B,23975,10.99,1,0.55,N,2,0.1099,2634.8525,-23975.0
23,120000,RENT,4.0,MEDICAL,C,23750,13.47,0,0.2,N,2,0.13470000000000001,3199.1250000000005,3199.1250000000005
24,54996,RENT,2.0,PERSONAL,B,23600,11.89,1,0.43,N,3,0.1189,2806.04,-23600.0
24,18000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,10000,12.18,1,0.56,N,2,0.12179999999999999,1218.0,-10000.0
